DATASET,REGION,YEAR,VALUE,LANDUSE,SIMPLE GROUP,AREA sq m,AREA sq km,POPULATION,FLOODCOUNT,FLOW cms
ConusHistorical,Piedmont,1999,2,Developed,Developed,549515684.5,549.5156845,2803601,5,453469.47
ConusHistorical,Piedmont,1999,14,Hay Pasture,Hay Pasture,1946898368,1946.898368,2803601,5,453469.47
ConusHistorical,Piedmont,1999,9,Evergreen Forest,Forest,1145906230,1145.90623,2803601,5,453469.47
ConusHistorical,Piedmont,1999,8,Deciduous Forest,Forest,5296984163,5296.984163,2803601,5,453469.47
ConusHistorical,Piedmont,1999,10,Mixed Forest,Forest,2132150816,2132.150816,2803601,5,453469.47
ConusHistorical,Piedmont,1999,1,Open Water,Water,134882257.4,134.8822574,2803601,5,453469.47
ConusHistorical,Piedmont,1999,13,Cultivated Cropland,Cropland,193865937.8,193.8659378,2803601,5,453469.47
ConusHistorical,Piedmont,1999,15,Herbaceous Wetland,Wetland,36700956.67,36.70095667,2803601,5,453469.47
ConusHistorical,Piedmont,1999,5,Mechanically Disturbed Private,Developed,267392684.3,267.3926843,2803601,5,453469.47
ConusHistorical,Piedmont,1999,16,Woody Wetland,Wetland,196737101.1,196.7371011,2803601,5,453469.47
ConusHistorical,Piedmont,1999,6,Mining,Developed,15604148.24,15.60414824,2803601,5,453469.47
ConusHistorical,Piedmont,1999,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,7614824.343,7.614824343,2803601,5,453469.47
ConusHistorical,Piedmont,2000,2,Developed,Developed,565182249.4,565.1822494,2834232,2,487254.1
ConusHistorical,Piedmont,2000,14,Hay Pasture,Hay Pasture,1948021867,1948.021867,2834232,2,487254.1
ConusHistorical,Piedmont,2000,9,Evergreen Forest,Forest,1141911568,1141.911568,2834232,2,487254.1
ConusHistorical,Piedmont,2000,8,Deciduous Forest,Forest,5286186092,5286.186092,2834232,2,487254.1
ConusHistorical,Piedmont,2000,10,Mixed Forest,Forest,2122663494,2122.663494,2834232,2,487254.1
ConusHistorical,Piedmont,2000,1,Open Water,Water,134819840.8,134.8198408,2834232,2,487254.1
ConusHistorical,Piedmont,2000,13,Cultivated Cropland,Cropland,194864603.3,194.8646033,2834232,2,487254.1
ConusHistorical,Piedmont,2000,15,Herbaceous Wetland,Wetland,36638540.08,36.63854008,2834232,2,487254.1
ConusHistorical,Piedmont,2000,5,Mechanically Disturbed Private,Developed,273135010.9,273.1350109,2834232,2,487254.1
ConusHistorical,Piedmont,2000,16,Woody Wetland,Wetland,197174017.2,197.1740172,2834232,2,487254.1
ConusHistorical,Piedmont,2000,6,Mining,Developed,16477980.55,16.47798055,2834232,2,487254.1
ConusHistorical,Piedmont,2000,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,7177908.192,7.177908192,2834232,2,487254.1
ConusHistorical,Piedmont,2001,2,Developed,Developed,583782394.1,583.7823941,2863368,7,375571.34
ConusHistorical,Piedmont,2001,14,Hay Pasture,Hay Pasture,1926488142,1926.488142,2863368,7,375571.34
ConusHistorical,Piedmont,2001,9,Evergreen Forest,Forest,1152522389,1152.522389,2863368,7,375571.34
ConusHistorical,Piedmont,2001,8,Deciduous Forest,Forest,5302102323,5302.102323,2863368,7,375571.34
ConusHistorical,Piedmont,2001,10,Mixed Forest,Forest,2127219905,2127.219905,2863368,7,375571.34
ConusHistorical,Piedmont,2001,1,Open Water,Water,134944674,134.944674,2863368,7,375571.34
ConusHistorical,Piedmont,2001,13,Cultivated Cropland,Cropland,195613602.4,195.6136024,2863368,7,375571.34
ConusHistorical,Piedmont,2001,15,Herbaceous Wetland,Wetland,36638540.08,36.63854008,2863368,7,375571.34
ConusHistorical,Piedmont,2001,5,Mechanically Disturbed Private,Developed,242426047.1,242.4260471,2863368,7,375571.34
ConusHistorical,Piedmont,2001,16,Woody Wetland,Wetland,197174017.2,197.1740172,2863368,7,375571.34
ConusHistorical,Piedmont,2001,6,Mining,Developed,19473977.01,19.47397701,2863368,7,375571.34
ConusHistorical,Piedmont,2001,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5867159.74,5.86715974,2863368,7,375571.34
ConusHistorical,Piedmont,2002,2,Developed,Developed,596265712.7,596.2657127,2892504,1,371259.91
ConusHistorical,Piedmont,2002,14,Hay Pasture,Hay Pasture,1903581253,1903.581253,2892504,1,371259.91
ConusHistorical,Piedmont,2002,9,Evergreen Forest,Forest,1157827800,1157.8278,2892504,1,371259.91
ConusHistorical,Piedmont,2002,8,Deciduous Forest,Forest,5322200466,5322.200466,2892504,1,371259.91
ConusHistorical,Piedmont,2002,10,Mixed Forest,Forest,2130715234,2130.715234,2892504,1,371259.91
ConusHistorical,Piedmont,2002,1,Open Water,Water,134632591,134.632591,2892504,1,371259.91
ConusHistorical,Piedmont,2002,13,Cultivated Cropland,Cropland,196674684.5,196.6746845,2892504,1,371259.91
ConusHistorical,Piedmont,2002,15,Herbaceous Wetland,Wetland,37137872.82,37.13787282,2892504,1,371259.91
ConusHistorical,Piedmont,2002,5,Mechanically Disturbed Private,Developed,222015821.2,222.0158212,2892504,1,371259.91
ConusHistorical,Piedmont,2002,16,Woody Wetland,Wetland,197735766.5,197.7357665,2892504,1,371259.91
ConusHistorical,Piedmont,2002,6,Mining,Developed,20347809.31,20.34780931,2892504,1,371259.91
ConusHistorical,Piedmont,2002,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5118160.624,5.118160624,2892504,1,371259.91
ConusHistorical,Piedmont,2003,2,Developed,Developed,607375866.2,607.3758662,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,14,Hay Pasture,Hay Pasture,1882671694,1882.671694,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,9,Evergreen Forest,Forest,1162945960,1162.94596,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,8,Deciduous Forest,Forest,5333060953,5333.060953,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,10,Mixed Forest,Forest,2131589067,2131.589067,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,1,Open Water,Water,134695007.6,134.6950076,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,5,Mechanically Disturbed Private,Developed,211092917.4,211.0929174,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,13,Cultivated Cropland,Cropland,198484765.7,198.4847657,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,15,Herbaceous Wetland,Wetland,37699622.16,37.69962216,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,16,Woody Wetland,Wetland,197923016.3,197.9230163,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,6,Mining,Developed,21034391.83,21.03439183,2921640,23,1509877.97
ConusHistorical,Piedmont,2003,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5679909.961,5.679909961,2921640,23,1509877.97
ConusHistorical,Piedmont,2004,2,Developed,Developed,620233684.4,620.2336844,2950776,10,985235.81
ConusHistorical,Piedmont,2004,14,Hay Pasture,Hay Pasture,1864321216,1864.321216,2950776,10,985235.81
ConusHistorical,Piedmont,2004,9,Evergreen Forest,Forest,1165941957,1165.941957,2950776,10,985235.81
ConusHistorical,Piedmont,2004,8,Deciduous Forest,Forest,5345669105,5345.669105,2950776,10,985235.81
ConusHistorical,Piedmont,2004,10,Mixed Forest,Forest,2132587732,2132.587732,2950776,10,985235.81
ConusHistorical,Piedmont,2004,1,Open Water,Water,134819840.8,134.8198408,2950776,10,985235.81
ConusHistorical,Piedmont,2004,5,Mechanically Disturbed Private,Developed,197860599.7,197.8605997,2950776,10,985235.81
ConusHistorical,Piedmont,2004,13,Cultivated Cropland,Cropland,199920347.3,199.9203473,2950776,10,985235.81
ConusHistorical,Piedmont,2004,15,Herbaceous Wetland,Wetland,38074121.71,38.07412171,2950776,10,985235.81
ConusHistorical,Piedmont,2004,16,Woody Wetland,Wetland,197486100.2,197.4861002,2950776,10,985235.81
ConusHistorical,Piedmont,2004,6,Mining,Developed,21908224.13,21.90822413,2950776,10,985235.81
ConusHistorical,Piedmont,2004,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5430243.589,5.430243589,2950776,10,985235.81
ConusHistorical,Piedmont,2005,2,Developed,Developed,634776750.5,634.7767505,2979913,9,707749.37
ConusHistorical,Piedmont,2005,14,Hay Pasture,Hay Pasture,1842787491,1842.787491,2979913,9,707749.37
ConusHistorical,Piedmont,2005,9,Evergreen Forest,Forest,1169999035,1169.999035,2979913,9,707749.37
ConusHistorical,Piedmont,2005,8,Deciduous Forest,Forest,5362271919,5362.271919,2979913,9,707749.37
ConusHistorical,Piedmont,2005,10,Mixed Forest,Forest,2136020645,2136.020645,2979913,9,707749.37
ConusHistorical,Piedmont,2005,1,Open Water,Water,134507757.9,134.5077579,2979913,9,707749.37
ConusHistorical,Piedmont,2005,5,Mechanically Disturbed Private,Developed,177824873.4,177.8248734,2979913,9,707749.37
ConusHistorical,Piedmont,2005,13,Cultivated Cropland,Cropland,200606929.8,200.6069298,2979913,9,707749.37
ConusHistorical,Piedmont,2005,15,Herbaceous Wetland,Wetland,38885537.42,38.88553742,2979913,9,707749.37
ConusHistorical,Piedmont,2005,16,Woody Wetland,Wetland,197735766.5,197.7357665,2979913,9,707749.37
ConusHistorical,Piedmont,2005,6,Mining,Developed,23156555.99,23.15655599,2979913,9,707749.37
ConusHistorical,Piedmont,2005,4,Mechnaically Disturbed Other Public Lands,Hay Pasture,5679909.961,5.679909961,2979913,9,707749.37
A1B,Coastal,2006,13,Cultivated Cropland,Cropland,398854113.3,398.8541133,3491803,2,
A1B,Coastal,2006,10,Mixed Forest,Forest,656294045.3,656.2940453,3491803,2,
A1B,Coastal,2006,15,Herbaceous Wetland,Wetland,118209031.1,118.2090311,3491803,2,
A1B,Coastal,2006,14,Hay Pasture,Hay Pasture,262617425.2,262.6174252,3491803,2,
A1B,Coastal,2006,8,Deciduous Forest,Forest,684988585.8,684.9885858,3491803,2,
A1B,Coastal,2006,2,Developed,Developed,1322506421,1322.506421,3491803,2,
A1B,Coastal,2006,16,Woody Wetland,Wetland,336911333.4,336.9113334,3491803,2,
A1B,Coastal,2006,1,Open Water,Water,284886883.8,284.8868838,3491803,2,
A1B,Coastal,2006,5,Mechanically Disturbed Private,Developed,143846979.2,143.8469792,3491803,2,
A1B,Coastal,2006,9,Evergreen Forest,Forest,270851510.8,270.8515108,3491803,2,
A1B,Coastal,2006,6,Mining,Developed,11976851.7,11.9768517,3491803,2,
A1B,Coastal,2006,4,Mechnically Disturbed Other Public Lands,Hay Pasture,3805145.591,3.805145591,3491803,2,
A1B,Coastal,2006,7,Barren,Developed,1185209.282,1.185209282,3491803,2,
A1B,Coastal,2007,13,Cultivated Cropland,Cropland,395485623.7,395.4856237,3525751,0,
A1B,Coastal,2007,10,Mixed Forest,Forest,648870892.4,648.8708924,3525751,0,
A1B,Coastal,2007,15,Herbaceous Wetland,Wetland,117647616.1,117.6476161,3525751,0,
A1B,Coastal,2007,14,Hay Pasture,Hay Pasture,258937038.5,258.9370385,3525751,0,
A1B,Coastal,2007,8,Deciduous Forest,Forest,678937780.5,678.9377805,3525751,0,
A1B,Coastal,2007,2,Developed,Developed,1359809324,1359.809324,3525751,0,
A1B,Coastal,2007,16,Woody Wetland,Wetland,339219372.5,339.2193725,3525751,0,
A1B,Coastal,2007,1,Open Water,Water,285448298.8,285.4482988,3525751,0,
A1B,Coastal,2007,5,Mechanically Disturbed Private,Developed,126755013.8,126.7550138,3525751,0,
A1B,Coastal,2007,9,Evergreen Forest,Forest,268855368.8,268.8553688,3525751,0,
A1B,Coastal,2007,6,Mining,Developed,12039231.13,12.03923113,3525751,0,
A1B,Coastal,2007,4,Mechnically Disturbed Other Public Lands,Hay Pasture,3742766.155,3.742766155,3525751,0,
A1B,Coastal,2007,7,Barren,Developed,1185209.282,1.185209282,3525751,0,
A1B,Coastal,2008,13,Cultivated Cropland,Cropland,393115205.2,393.1152052,3559698,0,
A1B,Coastal,2008,10,Mixed Forest,Forest,642445810.5,642.4458105,3559698,0,
A1B,Coastal,2008,15,Herbaceous Wetland,Wetland,117273339.5,117.2733395,3559698,0,
A1B,Coastal,2008,14,Hay Pasture,Hay Pasture,254445719.1,254.4457191,3559698,0,
A1B,Coastal,2008,8,Deciduous Forest,Forest,670329418.4,670.3294184,3559698,0,
A1B,Coastal,2008,2,Developed,Developed,1398172677,1398.172677,3559698,0,
A1B,Coastal,2008,16,Woody Wetland,Wetland,341090755.6,341.0907556,3559698,0,
A1B,Coastal,2008,1,Open Water,Water,285510678.2,285.5106782,3559698,0,
A1B,Coastal,2008,5,Mechanically Disturbed Private,Developed,109600668.9,109.6006689,3559698,0,
A1B,Coastal,2008,9,Evergreen Forest,Forest,267857297.8,267.8572978,3559698,0,
A1B,Coastal,2008,6,Mining,Developed,11852092.82,11.85209282,3559698,0,
A1B,Coastal,2008,4,Mechnically Disturbed Other Public Lands,Hay Pasture,4054663.335,4.054663335,3559698,0,
A1B,Coastal,2008,7,Barren,Developed,1185209.282,1.185209282,3559698,0,
A1B,Piedmont,2006,14,Hay Pasture,Hay Pasture,1839604245,1839.604245,3009049,15,697751.56
A1B,Piedmont,2006,8,Deciduous Forest,Forest,5321825967,5321.825967,3009049,15,697751.56
A1B,Piedmont,2006,9,Evergreen Forest,Forest,1166878206,1166.878206,3009049,15,697751.56
A1B,Piedmont,2006,2,Developed,Developed,667295795.5,667.2957955,3009049,15,697751.56
A1B,Piedmont,2006,10,Mixed Forest,Forest,2121664828,2121.664828,3009049,15,697751.56
A1B,Piedmont,2006,1,Open Water,Water,134819840.8,134.8198408,3009049,15,697751.56
A1B,Piedmont,2006,5,Mechanically Disturbed Private,Developed,216897660.6,216.8976606,3009049,15,697751.56
A1B,Piedmont,2006,13,Cultivated Cropland,Cropland,203228426.7,203.2284267,3009049,15,697751.56
A1B,Piedmont,2006,15,Herbaceous Wetland,Wetland,38885537.42,38.88553742,3009049,15,697751.56
A1B,Piedmont,2006,16,Woody Wetland,Wetland,198547182.3,198.5471823,3009049,15,697751.56
A1B,Piedmont,2006,6,Mining,Developed,24092804.89,24.09280489,3009049,15,697751.56
A1B,Piedmont,2006,4,Mechnically Disturbed Other Public Lands,Hay Pasture,5804743.147,5.804743147,3009049,15,697751.56
A1B,Piedmont,2007,14,Hay Pasture,Hay Pasture,1836857915,1836.857915,3038185,6,587096.26
A1B,Piedmont,2007,8,Deciduous Forest,Forest,5283190096,5283.190096,3038185,6,587096.26
A1B,Piedmont,2007,9,Evergreen Forest,Forest,1163944626,1163.944626,3038185,6,587096.26
A1B,Piedmont,2007,2,Developed,Developed,686644939.3,686.6449393,3038185,6,587096.26
A1B,Piedmont,2007,10,Mixed Forest,Forest,2107933178,2107.933178,3038185,6,587096.26
A1B,Piedmont,2007,1,Open Water,Water,134819840.8,134.8198408,3038185,6,587096.26
A1B,Piedmont,2007,5,Mechanically Disturbed Private,Developed,255595948.2,255.5959482,3038185,6,587096.26
A1B,Piedmont,2007,13,Cultivated Cropland,Cropland,202791510.6,202.7915106,3038185,6,587096.26
A1B,Piedmont,2007,15,Herbaceous Wetland,Wetland,38885537.42,38.88553742,3038185,6,587096.26
A1B,Piedmont,2007,16,Woody Wetland,Wetland,198796848.6,198.7968486,3038185,6,587096.26
A1B,Piedmont,2007,6,Mining,Developed,24217638.07,24.21763807,3038185,6,587096.26
A1B,Piedmont,2007,4,Mechnically Disturbed Other Public Lands,Hay Pasture,5867159.74,5.86715974,3038185,6,587096.26
A1B,Piedmont,2008,14,Hay Pasture,Hay Pasture,1832551170,1832.55117,3067321,4,425659.23
A1B,Piedmont,2008,8,Deciduous Forest,Forest,5250608634,5250.608634,3067321,4,425659.23
A1B,Piedmont,2008,9,Evergreen Forest,Forest,1163382876,1163.382876,3067321,4,425659.23
A1B,Piedmont,2008,2,Developed,Developed,706368582.7,706.3685827,3067321,4,425659.23
A1B,Piedmont,2008,10,Mixed Forest,Forest,2093764611,2093.764611,3067321,4,425659.23
A1B,Piedmont,2008,1,Open Water,Water,135069507.2,135.0695072,3067321,4,425659.23
A1B,Piedmont,2008,5,Mechanically Disturbed Private,Developed,286367328.6,286.3673286,3067321,4,425659.23
A1B,Piedmont,2008,13,Cultivated Cropland,Cropland,202417011,202.417011,3067321,4,425659.23
A1B,Piedmont,2008,15,Herbaceous Wetland,Wetland,38823120.83,38.82312083,3067321,4,425659.23
A1B,Piedmont,2008,16,Woody Wetland,Wetland,199670680.9,199.6706809,3067321,4,425659.23
A1B,Piedmont,2008,6,Mining,Developed,24529721.04,24.52972104,3067321,4,425659.23
A1B,Piedmont,2008,4,Mechnically Disturbed Other Public Lands,Hay Pasture,5991992.926,5.991992926,3067321,4,425659.23
A1B,Mountain,2006,8,Deciduous Forest,Forest,6191117253,6191.117253,1307821,2,38487.49
A1B,Mountain,2006,10,Mixed Forest,Forest,1325330130,1325.33013,1307821,2,38487.49
A1B,Mountain,2006,2,Developed,Developed,79290053.96,79.29005396,1307821,2,38487.49
A1B,Mountain,2006,14,Hay Pasture,Hay Pasture,1282501015,1282.501015,1307821,2,38487.49
A1B,Mountain,2006,5,Mechanically Disturbed Private,Developed,44202644.26,44.20264426,1307821,2,38487.49
A1B,Mountain,2006,9,Evergreen Forest,Forest,560212326.1,560.2123261,1307821,2,38487.49
A1B,Mountain,2006,1,Open Water,Water,53942209.94,53.94220994,1307821,2,38487.49
A1B,Mountain,2006,13,Cultivated Cropland,Cropland,76355697.63,76.35569763,1307821,2,38487.49
A1B,Mountain,2006,16,Woody Wetland,Wetland,6555476.902,6.555476902,1307821,2,38487.49
A1B,Mountain,2006,15,Herbaceous Wetland,Wetland,4807349.728,4.807349728,1307821,2,38487.49
A1B,Mountain,2006,3,Mechanically Disturbed National Forest,Forest,4370317.935,4.370317935,1307821,2,38487.49
A1B,Mountain,2006,6,Mining,Developed,5806279.542,5.806279542,1307821,2,38487.49
A1B,Mountain,2006,4,Mechnically Disturbed Other Public Lands,Hay Pasture,1186229.154,1.186229154,1307821,2,38487.49
A1B,Mountain,2007,8,Deciduous Forest,Forest,6177069802,6177.069802,1321477,3,34700.36
A1B,Mountain,2007,10,Mixed Forest,Forest,1324893099,1324.893099,1321477,3,34700.36
A1B,Mountain,2007,2,Developed,Developed,79352487.07,79.35248707,1321477,3,34700.36
A1B,Mountain,2007,14,Hay Pasture,Hay Pasture,1280940187,1280.940187,1321477,3,34700.36
A1B,Mountain,2007,5,Mechanically Disturbed Private,Developed,59748489.48,59.74848948,1321477,3,34700.36
A1B,Mountain,2007,9,Evergreen Forest,Forest,559275829.4,559.2758294,1321477,3,34700.36
A1B,Mountain,2007,1,Open Water,Water,53942209.94,53.94220994,1321477,3,34700.36
A1B,Mountain,2007,13,Cultivated Cropland,Cropland,76542996.97,76.54299697,1321477,3,34700.36
A1B,Mountain,2007,16,Woody Wetland,Wetland,6617910.016,6.617910016,1321477,3,34700.36
A1B,Mountain,2007,15,Herbaceous Wetland,Wetland,4807349.728,4.807349728,1321477,3,34700.36
A1B,Mountain,2007,3,Mechanically Disturbed National Forest,Forest,5181948.408,5.181948408,1321477,3,34700.36
A1B,Mountain,2007,6,Mining,Developed,5806279.542,5.806279542,1321477,3,34700.36
A1B,Mountain,2007,4,Mechnically Disturbed Other Public Lands,Hay Pasture,1498394.721,1.498394721,1321477,3,34700.36
A1B,Mountain,2008,8,Deciduous Forest,Forest,6167517536,6167.517536,1335132,2,23054.88
A1B,Mountain,2008,10,Mixed Forest,Forest,1322083608,1322.083608,1335132,2,23054.88
A1B,Mountain,2008,2,Developed,Developed,79539786.41,79.53978641,1335132,2,23054.88
A1B,Mountain,2008,14,Hay Pasture,Hay Pasture,1279753958,1279.753958,1335132,2,23054.88
A1B,Mountain,2008,5,Mechanically Disturbed Private,Developed,72672143.95,72.67214395,1335132,2,23054.88
A1B,Mountain,2008,9,Evergreen Forest,Forest,559088530.1,559.0885301,1335132,2,23054.88
A1B,Mountain,2008,1,Open Water,Water,54004643.05,54.00464305,1335132,2,23054.88
A1B,Mountain,2008,13,Cultivated Cropland,Cropland,76418130.75,76.41813075,1335132,2,23054.88
A1B,Mountain,2008,16,Woody Wetland,Wetland,6617910.016,6.617910016,1335132,2,23054.88
A1B,Mountain,2008,15,Herbaceous Wetland,Wetland,4807349.728,4.807349728,1335132,2,23054.88
A1B,Mountain,2008,3,Mechanically Disturbed National Forest,Forest,5681413.315,5.681413315,1335132,2,23054.88
A1B,Mountain,2008,6,Mining,Developed,5806279.542,5.806279542,1335132,2,23054.88
A1B,Mountain,2008,4,Mechnically Disturbed Other Public Lands,Hay Pasture,1685694.061,1.685694061,1335132,2,23054.88
A1B,Coastal,2009,13,Cultivated Cropland,Cropland,391618098.7,391.6180987,3593646,1,
A1B,Coastal,2009,10,Mixed Forest,Forest,637018799.6,637.0187996,3593646,1,
A1B,Coastal,2009,15,Herbaceous Wetland,Wetland,116836683.5,116.8366835,3593646,1,
A1B,Coastal,2009,14,Hay Pasture,Hay Pasture,251825782.8,251.8257828,3593646,1,
A1B,Coastal,2009,8,Deciduous Forest,Forest,658976361,658.976361,3593646,1,
A1B,Coastal,2009,2,Developed,Developed,1434539888,1434.539888,3593646,1,
A1B,Coastal,2009,16,Woody Wetland,Wetland,342775000.4,342.7750004,3593646,1,
A1B,Coastal,2009,1,Open Water,Water,285385919.3,285.3859193,3593646,1,
A1B,Coastal,2009,5,Mechanically Disturbed Private,Developed,94442465.98,94.44246598,3593646,1,
A1B,Coastal,2009,9,Evergreen Forest,Forest,266672088.5,266.6720885,3593646,1,
A1B,Coastal,2009,6,Mining,Developed,11540195.64,11.54019564,3593646,1,
A1B,Coastal,2009,4,Mechnically Disturbed Other Public Lands,Hay Pasture,4117042.771,4.117042771,3593646,1,
A1B,Coastal,2009,7,Barren,Developed,1185209.282,1.185209282,3593646,1,
A1B,Coastal,2010,13,Cultivated Cropland,Cropland,388811024.1,388.8110241,3627593,0,
A1B,Coastal,2010,10,Mixed Forest,Forest,635958349.2,635.9583492,3627593,0,
A1B,Coastal,2010,15,Herbaceous Wetland,Wetland,116649545.2,116.6495452,3627593,0,
A1B,Coastal,2010,14,Hay Pasture,Hay Pasture,249081087.6,249.0810876,3627593,0,
A1B,Coastal,2010,8,Deciduous Forest,Forest,653175073.5,653.1750735,3627593,0,
A1B,Coastal,2010,2,Developed,Developed,1468037645,1468.037645,3627593,0,
A1B,Coastal,2010,16,Woody Wetland,Wetland,344272106.8,344.2721068,3627593,0,
A1B,Coastal,2010,1,Open Water,Water,285385919.3,285.3859193,3627593,0,
A1B,Coastal,2010,5,Mechanically Disturbed Private,Developed,72048248.49,72.04824849,3627593,0,
A1B,Coastal,2010,9,Evergreen Forest,Forest,267233503.5,267.2335035,3627593,0,
A1B,Coastal,2010,6,Mining,Developed,11165919.03,11.16591903,3627593,0,
A1B,Coastal,2010,4,Mechnically Disturbed Other Public Lands,Hay Pasture,3929904.463,3.929904463,3627593,0,
A1B,Coastal,2010,7,Barren,Developed,1185209.282,1.185209282,3627593,0,
A1B,Coastal,2011,13,Cultivated Cropland,Cropland,389310059.6,389.3100596,3649303,2,
A1B,Coastal,2011,10,Mixed Forest,Forest,627537125.3,627.5371253,3649303,2,
A1B,Coastal,2011,15,Herbaceous Wetland,Wetland,116212889.1,116.2128891,3649303,2,
A1B,Coastal,2011,14,Hay Pasture,Hay Pasture,246648289.6,246.6482896,3649303,2,
A1B,Coastal,2011,8,Deciduous Forest,Forest,644940988,644.940988,3649303,2,
A1B,Coastal,2011,2,Developed,Developed,1498354051,1498.354051,3649303,2,
A1B,Coastal,2011,16,Woody Wetland,Wetland,344272106.8,344.2721068,3649303,2,
A1B,Coastal,2011,1,Open Water,Water,285198781,285.198781,3649303,2,
A1B,Coastal,2011,5,Mechanically Disturbed Private,Developed,61568503.25,61.56850325,3649303,2,
A1B,Coastal,2011,9,Evergreen Forest,Forest,267046365.2,267.0463652,3649303,2,
A1B,Coastal,2011,6,Mining,Developed,10666883.54,10.66688354,3649303,2,
A1B,Coastal,2011,4,Mechnically Disturbed Other Public Lands,Hay Pasture,3992283.899,3.992283899,3649303,2,
A1B,Coastal,2011,7,Barren,Developed,1185209.282,1.185209282,3649303,2,
A1B,Mountain,2009,8,Deciduous Forest,Forest,6153844684,6153.844684,1348788,1,40951.74
A1B,Mountain,2009,10,Mixed Forest,Forest,1319211685,1319.211685,1348788,1,40951.74
A1B,Mountain,2009,2,Developed,Developed,79664652.64,79.66465264,1348788,1,40951.74
A1B,Mountain,2009,14,Hay Pasture,Hay Pasture,1279691524,1279.691524,1348788,1,40951.74
A1B,Mountain,2009,5,Mechanically Disturbed Private,Developed,89279352.1,89.2793521,1348788,1,40951.74
A1B,Mountain,2009,9,Evergreen Forest,Forest,557902300.9,557.9023009,1348788,1,40951.74
A1B,Mountain,2009,1,Open Water,Water,54067076.17,54.06707617,1348788,1,40951.74
A1B,Mountain,2009,13,Cultivated Cropland,Cropland,76480563.86,76.48056386,1348788,1,40951.74
A1B,Mountain,2009,16,Woody Wetland,Wetland,6617910.016,6.617910016,1348788,1,40951.74
A1B,Mountain,2009,15,Herbaceous Wetland,Wetland,4807349.728,4.807349728,1348788,1,40951.74
A1B,Mountain,2009,3,Mechanically Disturbed National Forest,Forest,6430610.676,6.430610676,1348788,1,40951.74
A1B,Mountain,2009,6,Mining,Developed,5868712.655,5.868712655,1348788,1,40951.74
A1B,Mountain,2009,4,Mechnically Disturbed Other Public Lands,Hay Pasture,1810560.287,1.810560287,1348788,1,40951.74
A1B,Mountain,2010,8,Deciduous Forest,Forest,6138798304,6138.798304,1362444,3,39855.88
A1B,Mountain,2010,10,Mixed Forest,Forest,1315965163,1315.965163,1362444,3,39855.88
A1B,Mountain,2010,2,Developed,Developed,79914385.09,79.91438509,1362444,3,39855.88
A1B,Mountain,2010,14,Hay Pasture,Hay Pasture,1280253422,1280.253422,1362444,3,39855.88
A1B,Mountain,2010,5,Mechanically Disturbed Private,Developed,106635757.6,106.6357576,1362444,3,39855.88
A1B,Mountain,2010,9,Evergreen Forest,Forest,556528772.4,556.5287724,1362444,3,39855.88
A1B,Mountain,2010,1,Open Water,Water,54067076.17,54.06707617,1362444,3,39855.88
A1B,Mountain,2010,13,Cultivated Cropland,Cropland,76792729.43,76.79272943,1362444,3,39855.88
A1B,Mountain,2010,16,Woody Wetland,Wetland,6617910.016,6.617910016,1362444,3,39855.88
A1B,Mountain,2010,15,Herbaceous Wetland,Wetland,4807349.728,4.807349728,1362444,3,39855.88
A1B,Mountain,2010,3,Mechanically Disturbed National Forest,Forest,6930075.582,6.930075582,1362444,3,39855.88
A1B,Mountain,2010,4,Mechnically Disturbed Other Public Lands,Hay Pasture,2497324.534,2.497324534,1362444,3,39855.88
A1B,Mountain,2010,6,Mining,Developed,5868712.655,5.868712655,1362444,3,39855.88
A1B,Mountain,2011,8,Deciduous Forest,Forest,6115136154,6115.136154,1370553,3,43047.02
A1B,Mountain,2011,10,Mixed Forest,Forest,1310034018,1310.034018,1370553,3,43047.02
A1B,Mountain,2011,2,Developed,Developed,80164117.55,80.16411755,1370553,3,43047.02
A1B,Mountain,2011,14,Hay Pasture,Hay Pasture,1285809970,1285.80997,1370553,3,43047.02
A1B,Mountain,2011,5,Mechanically Disturbed Private,Developed,128861946,128.861946,1370553,3,43047.02
A1B,Mountain,2011,9,Evergreen Forest,Forest,554780645.3,554.7806453,1370553,3,43047.02
A1B,Mountain,2011,1,Open Water,Water,54067076.17,54.06707617,1370553,3,43047.02
A1B,Mountain,2011,13,Cultivated Cropland,Cropland,77417060.56,77.41706056,1370553,3,43047.02
A1B,Mountain,2011,16,Woody Wetland,Wetland,6617910.016,6.617910016,1370553,3,43047.02
A1B,Mountain,2011,15,Herbaceous Wetland,Wetland,4807349.728,4.807349728,1370553,3,43047.02
